Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
1343,Mercedes-Benz GLS 350d 4MATIC,58.85,65000.0,Diesel,Automatic,1,2017.0,2995.0,5.0
1344,Audi Q3 35 TDI Quattro Premium Plus,17.5,70011.0,Diesel,Automatic,1,2015.0,2755.0,7.0
1345,Land Rover Range Rover 3.0 Petrol LWB Vogue BSIV,192.0,40000.0,Petrol,Automatic,1,2019.0,1968.0,5.0
1346,Toyota Innova Crysta 2.8 ZX AT BSIV,17.5,67011.0,Diesel,Automatic,1,2017.0,1497.0,5.0
1347,Skoda Yeti Ambition 4X2,3.25,103000.0,Diesel,Manual,1,2013.0,1998.0,5.0
1348,Honda City i-VTEC CVT ZX,9.49,50000.0,Petrol,Automatic,2,2017.0,1197.0,5.0
1349,Volvo XC60 B5 Inscripition,68.5,7000.0,Petrol,Automatic,1,2022.0,3198.0,7.0
1350,Maruti Swift Dzire VXI 1.2,6.4,30000.0,Petrol,Manual,1,2019.0,1991.0,5.0
1351,Ford Endeavour Titanium Plus 4X4,31.49,44000.0,Diesel,Automatic,1,2018.0,1353.0,5.0
1352,Mercedes-Benz GLC 300 4MATIC Sport,48.0,28500.0,Petrol,Automatic,1,2019.0,1248.0,5.0
1353,Hyundai Creta SX Opt Turbo,19.75,8000.0,Petrol,Automatic,1,2021.0,1497.0,5.0
1354,Maruti Swift VDI,5.9,60000.0,Diesel,Manual,1,2019.0,1197.0,5.0
1355,Honda City V AT,3.94,70000.0,Petrol,Automatic,2,2012.0,1995.0,5.0
1356,Maruti Ignis 1.2 Alpha BSIV,4.35,80000.0,Petrol,Manual,1,2018.0,1497.0,5.0
1357,BMW X1 sDrive 20d xLine,30.0,25000.0,Diesel,Automatic,1,2019.0,796.0,5.0
1358,Honda City V MT,10.5,2000.0,Petrol,Manual,1,2022.0,2694.0,7.0
1359,Maruti Alto 800 LXI,3.2,35000.0,Petrol,Manual,1,2018.0,2987.0,5.0
1360,Toyota Innova Crysta 2.7 ZX AT,20.0,26000.0,Petrol,Automatic,1,2018.0,2184.0,4.0
1361,Maserati Ghibli Diesel BSIV,66.0,12000.0,Diesel,Automatic,1,2016.0,1197.0,5.0
1362,Mahindra Thar LX 4-Str Convert Top Diesel AT,17.75,13001.0,Diesel,Automatic,1,2022.0,2143.0,5.0
1363,Hyundai Xcent 1.2 VTVT S,4.75,60000.0,Petrol,Manual,2,2019.0,1199.0,5.0
1364,Mercedes-Benz C-Class C 220 CDI Avantgarde,21.5,37000.0,Diesel,Automatic,2,2015.0,2498.0,6.0
1365,Honda Jazz 1.2 V AT i VTEC,6.9,27200.0,Petrol,Automatic,1,2017.0,1462.0,5.0
1366,Mahindra Thar CRDe,7.72,46365.0,Diesel,Manual,1,2017.0,1461.0,5.0
1367,Maruti Ciaz Alpha BSIV,8.72,82496.0,Petrol,Manual,1,2019.0,1248.0,5.0
1368,Renault Duster 110PS Diesel RxL AMT,6.51,73656.0,Diesel,Automatic,1,2016.0,1493.0,7.0
1369,Maruti Ciaz ZDi SHVS,5.43,92530.0,Diesel,Manual,1,2016.0,1368.0,5.0
1370,Mahindra TUV 300 mHAWK100 T8,6.58,68364.0,Diesel,Manual,2,2017.0,1197.0,5.0
1371,Jeep Compass 1.4 Sport,12.61,30224.0,Petrol,Manual,1,2018.0,1462.0,5.0
1372,Maruti Baleno 1.2 Alpha,5.85,88658.0,Petrol,Manual,1,2017.0,2498.0,6.0
1373,Maruti Vitara Brezza ZXI,10.53,26396.0,Petrol,Manual,1,2020.0,998.0,5.0
1374,Mahindra Thar CRDe,7.46,60020.0,Diesel,Manual,1,2017.0,1462.0,5.0
1375,Maruti Alto K10 2010-2014 VXI,2.68,55107.0,Petrol,Manual,1,2014.0,796.0,5.0
1376,Maruti Ciaz Alpha AT,12.43,3925.0,Petrol,Automatic,1,2022.0,1197.0,5.0
1377,Maruti Alto 800 LXI,3.23,21949.0,Petrol,Manual,1,2017.0,1598.0,5.0
1378,Maruti Swift Dzire VXI,5.0,41899.0,Petrol,Manual,1,2016.0,1497.0,5.0
1379,Nissan Terrano XL P,7.25,30000.0,Petrol,Manual,1,2018.0,2400.0,5.0
1380,Honda City i-VTEC V,8.65,28000.0,Petrol,Manual,1,2018.0,1950.0,5.0
1381,Volvo XC60 D5 Inscription,61.0,20000.0,Diesel,Automatic,1,2021.0,1950.0,5.0
1382,Mercedes-Benz GLC 220d 4MATIC,56.5,24000.0,Diesel,Automatic,1,2020.0,1798.0,5.0
1383,Mercedes-Benz GLE 300d,89.0,13000.0,Diesel,Automatic,1,2021.0,998.0,5.0
1384,Skoda Superb Style 1.8 TSI AT,21.75,54000.0,Petrol,Automatic,1,2017.0,1248.0,5.0
1385,Maruti Alto K10 VXI,3.15,30555.0,Petrol,Manual,1,2016.0,1197.0,5.0
1386,Maruti Ciaz VDi Plus SHVS,4.78,119878.0,Diesel,Manual,1,2015.0,1248.0,5.0
1387,Hyundai i20 1.2 Magna Opt,2.43,84557.0,Petrol,Manual,1,2011.0,1997.0,7.0
1388,Maruti Ciaz VDi Option SHVS,5.36,96528.0,Diesel,Manual,1,2017.0,999.0,5.0
1389,Mahindra XUV500 W10 1.99 mHawk,11.24,44081.0,Diesel,Manual,1,2017.0,1248.0,5.0
1390,Renault Kiger RXT AMT,7.75,6494.0,Petrol,Automatic,1,2021.0,998.0,5.0
1391,Maruti Swift VDI BSIV,3.4,118631.0,Diesel,Manual,1,2014.0,1198.0,5.0
1392,Maruti Alto K10 VXI,3.51,47133.0,Petrol,Manual,1,2018.0,1197.0,5.0
1393,Honda Amaze S i-VTEC,4.56,94025.0,Petrol,Manual,1,2017.0,998.0,5.0
1394,Hyundai i20 Magna 1.2,5.02,68841.0,Petrol,Manual,1,2016.0,1582.0,5.0
1395,Hyundai Venue SX Plus Turbo DCT BSIV,10.46,31952.0,Petrol,Automatic,1,2019.0,998.0,5.0
1396,Hyundai Creta 1.6 CRDi SX,11.3,66518.0,Diesel,Manual,2,2019.0,1582.0,5.0
1397,Hyundai Venue SX Plus Turbo DCT BSIV,10.53,26684.0,Petrol,Automatic,2,2019.0,1199.0,5.0
1398,Hyundai Creta 1.6 CRDi SX,7.9,38280.0,Diesel,Manual,1,2015.0,1197.0,5.0
1399,Tata Tiago 1.2 Revotron XZ,3.77,96392.0,Petrol,Manual,1,2017.0,2179.0,7.0
1400,Maruti Swift Dzire 1.2 ZXi BSIV,2.86,92613.0,Petrol,Manual,1,2011.0,1498.0,5.0
1401,Mahindra Scorpio S7 120,11.78,40011.0,Diesel,Manual,1,2018.0,1396.0,5.0
1402,Honda City i DTEC VX,5.33,98772.0,Diesel,Manual,2,2015.0,1248.0,5.0
1403,Hyundai i20 Asta 1.4 CRDi,3.5,38931.0,Diesel,Manual,1,2013.0,1396.0,5.0
1404,Maruti Swift LDI BSIV,4.27,82392.0,Diesel,Manual,1,2017.0,2179.0,7.0
1405,Hyundai i20 1.4 Asta,5.72,96805.0,Diesel,Manual,1,2017.0,998.0,5.0
1406,Mahindra Scorpio S5 BSIV,9.98,68307.0,Diesel,Manual,1,2018.0,1197.0,5.0
1407,Maruti Wagon R LXI BS IV,3.75,30404.0,Petrol,Manual,1,2016.0,1248.0,5.0
1408,Maruti Baleno 1.2 Alpha,6.3,36438.0,Petrol,Manual,2,2018.0,2179.0,7.0
1409,Maruti Swift VDI BSIV,3.76,115206.0,Diesel,Manual,1,2015.0,1451.0,5.0
1410,Mahindra XUV500 W6 2WD,6.23,104537.0,Diesel,Manual,1,2015.0,1995.0,5.0
1411,MG Hector Sharp DCT,16.13,29827.0,Petrol,Automatic,2,2019.0,1968.0,5.0
1412,BMW 3 Series Luxury Edition,44.5,9200.0,Diesel,Automatic,1,2020.0,2755.0,7.0
1413,Audi Q3 35 TDI Quattro Premium Plus,17.5,39356.0,Diesel,Automatic,1,2015.0,3198.0,7.0
1414,Toyota Innova Crysta 2.8 GX AT BSIV,15.75,55000.0,Diesel,Automatic,1,2017.0,2755.0,7.0
1415,Ford Endeavour 3.2 Titanium AT 4X4,28.75,80000.0,Diesel,Automatic,1,2018.0,2987.0,5.0
1416,Toyota Innova Crysta 2.8 GX AT BSIV,19.45,55000.0,Diesel,Automatic,1,2019.0,1248.0,5.0
1417,Mercedes-Benz S-Class S 350 CDI,71.5,18000.0,Diesel,Automatic,1,2017.0,1497.0,5.0
1418,Maruti Vitara Brezza VDi AMT,7.5,43000.0,Diesel,Automatic,1,2018.0,814.0,5.0
1419,Hyundai Creta EX,12.73,1000.0,Petrol,Manual,1,2021.0,2143.0,5.0
1420,Hyundai EON Era Plus,2.3,67885.0,Petrol,Manual,1,2013.0,998.0,5.0
1421,Mercedes-Benz C-Class 220 CDI AT,13.75,40000.0,Diesel,Automatic,1,2013.0,1396.0,5.0
1422,Hyundai EON 1.0 Era Plus,2.3,48421.0,Petrol,Manual,1,2013.0,1197.0,5.0
1423,Hyundai i20 Active 1.4 S,6.5,110000.0,Diesel,Manual,1,2018.0,1582.0,5.0
1424,Maruti Swift Dzire VXI,4.25,49000.0,Petrol,Manual,1,2014.0,1498.0,5.0
1425,Hyundai Verna 1.6 SX,4.5,75000.0,Diesel,Manual,1,2013.0,1150.0,5.0
1426,Ford Ecosport 1.5 DV5 MT Titanium,4.1,71000.0,Diesel,Manual,1,2014.0,1968.0,5.0
1427,Chevrolet Aveo U-VA 1.2,1.0,78000.0,Petrol,Manual,2,2009.0,1248.0,7.0
1428,Audi A6 35 TDI,24.5,68000.0,Diesel,Automatic,1,2016.0,1198.0,5.0
1429,Maruti Ertiga ZDI,5.18,94944.0,Diesel,Manual,1,2015.0,1493.0,5.0
1430,Honda Amaze S Option i-VTEC,4.71,6357.0,Petrol,Manual,1,2017.0,1497.0,5.0
1431,Hyundai Venue SX Opt Executive Diesel,10.24,24237.0,Diesel,Manual,1,2022.0,1199.0,5.0
1432,Kia Seltos HTX IVT G,16.5,28000.0,Petrol,Automatic,1,2021.0,2755.0,7.0
1433,Honda Amaze E Petrol,5.89,10282.0,Petrol,Manual,1,2020.0,2982.0,7.0
1434,Toyota Innova Crysta 2.8 ZX AT BSIV,17.1,111337.0,Diesel,Automatic,1,2018.0,1995.0,5.0
1435,Toyota Fortuner 4x2 Manual,12.62,127429.0,Diesel,Manual,1,2014.0,1461.0,5.0
1436,BMW 5 Series 520d Sport Line,40.5,55000.0,Diesel,Automatic,2,2018.0,1197.0,5.0
1437,Nissan Sunny Diesel XL,3.39,61034.0,Diesel,Manual,2,2015.0,1120.0,5.0
1438,Maruti Swift AMT ZXI,5.64,76036.0,Petrol,Automatic,2,2018.0,1968.0,5.0
1439,Hyundai Grand i10 CRDi Sportz,2.75,65000.0,Diesel,Manual,2,2014.0,1396.0,5.0
1440,Audi Q5 30 TDI quattro Premium,14.75,80000.0,Diesel,Automatic,3,2015.0,2755.0,7.0
1441,Hyundai Venue SX Opt Diesel BSIV,9.82,64104.0,Diesel,Manual,1,2019.0,1582.0,5.0
1442,Toyota Innova Crysta 2.8 GX AT BSIV,15.76,116378.0,Diesel,Automatic,1,2018.0,998.0,5.0
1443,Hyundai Verna 1.6 CRDi SX,5.6,42234.0,Diesel,Manual,2,2016.0,2179.0,7.0
1444,Hyundai Venue SX Opt iMT,11.5,10000.0,Petrol,Manual,1,2021.0,1197.0,5.0
1445,Mahindra XUV500 W6 2WD,4.44,49812.0,Diesel,Manual,2,2013.0,1198.0,5.0
1446,Maruti Ignis Sigma,5.02,2294.0,Petrol,Manual,1,2022.0,2967.0,5.0
1447,Skoda Fabia 1.2 MPI Ambiente,1.17,94679.0,Petrol,Manual,5,2010.0,1248.0,5.0
1448,Audi Q5 3.0 TDI Quattro Technology,21.0,35000.0,Diesel,Automatic,1,2015.0,998.0,5.0
1449,Maruti Ciaz ZDi,4.76,57122.0,Diesel,Manual,1,2014.0,1186.0,5.0
1450,Maruti Wagon R VXI BS IV,3.32,25122.0,Petrol,Manual,1,2017.0,1582.0,5.0
1451,Hyundai Grand i10 1.2 CRDi Magna,3.5,60000.0,Diesel,Manual,2,2017.0,1197.0,5.0
1452,Hyundai Creta 1.6 SX Automatic Diesel,14.25,36000.0,Diesel,Automatic,2,2020.0,1396.0,5.0
1453,Maruti Baleno Delta,6.31,38736.0,Petrol,Manual,1,2020.0,2694.0,7.0
1454,Hyundai i20 Asta 1.4 CRDi,3.81,130432.0,Diesel,Manual,1,2014.0,1798.0,5.0
1455,Toyota Fortuner 2.7 2WD AT,31.0,44000.0,Petrol,Automatic,2,2019.0,2967.0,5.0
1456,Audi A6 35 TFSI Matrix,36.75,30000.0,Petrol,Automatic,1,2018.0,1086.0,5.0
1457,Audi Q5 3.0 TDI Quattro,9.95,68000.0,Diesel,Automatic,3,2011.0,2179.0,7.0
1458,Hyundai i10 Magna 1.1L,2.25,38000.0,Petrol,Manual,1,2011.0,1197.0,5.0
1459,Mahindra XUV500 R W10 FWD,8.9,65000.0,Diesel,Manual,1,2015.0,2179.0,7.0
1460,Maruti Swift Dzire VXI 1.2 BS IV,6.5,65000.0,Petrol,Manual,1,2019.0,1368.0,5.0
1461,Mahindra Scorpio S5,15.85,12001.0,Diesel,Manual,1,2022.0,1991.0,5.0
1462,Jeep Compass 1.4 Sport Plus BSIV,13.75,23000.0,Petrol,Manual,1,2019.0,2967.0,7.0
1463,Mercedes-Benz E-Class Expression E 200 BSIV,44.0,65000.0,Petrol,Automatic,1,2018.0,1198.0,5.0
1464,Audi Q7 45 TDI Quattro Premium Plus,18.75,43000.0,Diesel,Automatic,2,2014.0,1969.0,5.0
1465,Honda Brio S MT,2.65,25000.0,Petrol,Manual,1,2012.0,1995.0,4.0
1466,Volvo XC60 Inscription D5,60.0,7500.0,Diesel,Automatic,1,2020.0,1198.0,6.0
1467,BMW 6 Series GT 620d Luxury Line 2019-2021,60.5,50000.0,Diesel,Automatic,1,2020.0,2359.0,5.0
1468,Mahindra KUV 100 NXT G80 K8 Dual Tone,4.35,36000.0,Petrol,Manual,1,2017.0,1968.0,5.0
1469,Hyundai Sonata 2.4 GDi MT,4.75,86000.0,Petrol,Manual,1,2012.0,2987.0,7.0
1470,Audi Q3 2.0 TDI Quattro Premium Plus,13.0,56500.0,Diesel,Automatic,1,2014.0,1196.0,5.0
1471,Mercedes-Benz GLS 350d 4MATIC,52.0,70000.0,Diesel,Automatic,2,2016.0,1582.0,5.0
1472,Ford Figo Petrol ZXI,2.65,68000.0,Petrol,Manual,1,2013.0,1950.0,5.0
1473,Hyundai Verna CRDi 1.6 AT SX Plus,10.0,63500.0,Diesel,Automatic,1,2017.0,1991.0,5.0
1474,Mercedes-Benz C-Class Progressive C 220d,41.0,26500.0,Diesel,Automatic,1,2019.0,1995.0,5.0
1475,Mercedes-Benz GLC 200,61.0,15000.0,Petrol,Automatic,1,2021.0,1498.0,5.0
1476,BMW X1 xDrive 20d xLine,28.5,38500.0,Diesel,Automatic,1,2018.0,1493.0,5.0
1477,Honda Amaze VX CVT Diesel,9.25,44500.0,Diesel,Automatic,1,2019.0,2494.0,5.0
1478,Hyundai i20 Sportz Diesel,9.75,15500.0,Diesel,Manual,1,2022.0,2755.0,7.0
1479,Toyota Camry 2.5 Hybrid,23.5,47000.0,Petrol,Automatic,1,2017.0,2993.0,5.0
1480,Toyota Fortuner 2.8 2WD AT BSIV,33.5,12000.0,Diesel,Automatic,1,2018.0,1995.0,5.0
1481,BMW X5 xDrive 30d xLine,100.0,20500.0,Diesel,Automatic,1,2022.0,2143.0,5.0
1482,BMW 3 Series 320d GT Luxury Line,18.5,64593.0,Diesel,Automatic,3,2014.0,1197.0,5.0
1483,Mercedes-Benz GLE 250d,36.5,64000.0,Diesel,Automatic,1,2016.0,2143.0,5.0
1484,Toyota Glanza G,7.0,70000.0,Petrol,Manual,1,2021.0,2755.0,7.0
1485,Mercedes-Benz E-Class E250 CDI Avantgarde,22.0,63203.0,Diesel,Automatic,2,2015.0,1997.0,5.0
1486,Toyota Fortuner 2.8 2WD AT,29.0,60500.0,Diesel,Automatic,1,2017.0,799.0,5.0
1487,Jaguar F-Pace 2.0 R-Dynamic S Diesel,74.0,9900.0,Diesel,Automatic,1,2021.0,998.0,5.0
1488,Renault KWID RXL,2.85,25000.0,Petrol,Manual,1,2016.0,4367.0,5.0
1489,Maruti Wagon R CNG LXI BSIV,1.91,65000.0,Cng,Manual,2,2011.0,1248.0,7.0
1490,Land Rover Range Rover 4.4 Diesel LWB Autobiography,190.0,68500.0,Diesel,Automatic,1,2019.0,1497.0,5.0
1491,Maruti Ertiga ZDI,6.0,43000.0,Diesel,Manual,2,2014.0,1396.0,5.0
1492,Honda City i VTEC VX,5.9,70000.0,Petrol,Manual,1,2015.0,1998.0,5.0
1493,Hyundai i20 Sportz 1.4 CRDi,2.75,150000.0,Diesel,Manual,3,2013.0,796.0,5.0
1494,BMW X4 xDrive30i M Sport Silver Shadow Edition,74.5,7600.0,Petrol,Automatic,1,2022.0,1582.0,5.0
1495,Maruti Alto 800 LXI,3.07,31458.0,Petrol,Manual,1,2021.0,998.0,5.0
1496,Hyundai Elantra CRDi S,5.25,70372.0,Diesel,Manual,1,2013.0,2998.0,7.0
1497,Maruti Wagon R LXI CNG,1.9,129325.0,Cng,Manual,1,2012.0,1497.0,5.0
1498,BMW X7 xDrive 40i,115.0,39000.0,Petrol,Automatic,1,2019.0,2694.0,7.0
1499,Honda City V MT,10.15,17000.0,Petrol,Manual,1,2021.0,2143.0,5.0
1500,Toyota Fortuner 2.7 2WD AT,35.0,20000.0,Petrol,Automatic,1,2020.0,2987.0,5.0
1501,Mercedes-Benz B Class B180 CDI,7.65,57000.0,Diesel,Automatic,3,2013.0,1498.0,5.0
1502,Mercedes-Benz S-Class S 350 CDI,51.0,40000.0,Diesel,Automatic,1,2015.0,1196.0,5.0
1503,Ford Ecosport 1.5 Diesel Titanium,9.5,46000.0,Diesel,Manual,1,2020.0,624.0,4.0
1504,Maruti Eeco CNG 5 Seater AC BSIV,5.0,18000.0,Cng,Manual,1,2019.0,2487.0,5.0
1505,Tata Nano Twist XT,1.0,59290.0,Petrol,Manual,4,2015.0,1196.0,5.0
1506,Toyota Camry Hybrid 2.5,40.9,20000.0,Petrol,Automatic,1,2019.0,1198.0,5.0
1507,Maruti Eeco 5 Seater AC BSIV,2.1,18000.0,Petrol,Manual,1,2012.0,1198.0,5.0
1508,Nissan Micra Active XV,3.55,56000.0,Petrol,Manual,1,2018.0,1995.0,5.0
1509,Volkswagen Ameo 1.2 MPI Highline,4.55,66000.0,Petrol,Manual,2,2016.0,1461.0,5.0
1510,BMW 5 Series 520d Luxury Line,46.0,43000.0,Diesel,Automatic,1,2019.0,2993.0,5.0
1511,Nissan Terrano XL 85 PS,4.25,67000.0,Diesel,Manual,1,2014.0,1493.0,7.0
1512,BMW X6 xDrive 40d M Sport,37.9,75000.0,Diesel,Automatic,2,2015.0,998.0,5.0
1513,Mahindra TUV 300 mHAWK100 T8,6.45,47000.0,Diesel,Manual,1,2017.0,1968.0,5.0
1514,Hyundai Venue SX Sport iMT,10.75,8800.0,Petrol,Manual,1,2021.0,1197.0,5.0
1515,Audi Q5 2.0 TDI Premium Plus,16.0,94002.0,Diesel,Automatic,2,2014.0,1797.0,5.0
1516,Maruti Ignis Sigma,5.25,12000.0,Petrol,Manual,1,2021.0,1956.0,5.0
1517,Hyundai Elantra SX AT,7.65,75000.0,Petrol,Automatic,1,2015.0,2143.0,5.0
1518,Jeep Compass 2.0 Sport Plus BSIV,15.75,62000.0,Diesel,Manual,1,2019.0,2993.0,5.0
1519,Mercedes-Benz C-Class C 220 CDI Avantgarde,11.9,90004.0,Diesel,Automatic,3,2014.0,1997.0,7.0
1520,BMW X5 xDrive 30d M Sport,29.0,83005.0,Diesel,Automatic,2,2014.0,2143.0,5.0
1521,Mahindra XUV500 W10 1.99 mHawk,10.95,47000.0,Diesel,Manual,1,2018.0,2494.0,7.0
1522,Mercedes-Benz GLE 250d,44.0,49000.0,Diesel,Automatic,1,2017.0,1498.0,5.0
1523,Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,12.0,70000.0,Diesel,Manual,1,2015.0,1498.0,5.0
1524,Ford Ecosport 1.5 Diesel Titanium,4.75,62500.0,Diesel,Manual,1,2015.0,1950.0,5.0
1525,Ford Ecosport 1.5 Diesel Titanium,7.25,49036.0,Diesel,Manual,1,2017.0,1595.0,5.0
1526,Mercedes-Benz E-Class Expression E 220 d BSIV,58.0,17000.0,Diesel,Automatic,1,2020.0,1197.0,5.0
1527,Mercedes-Benz B Class B180 Sports,12.9,67000.0,Petrol,Automatic,2,2013.0,1950.0,5.0
1528,Maruti Swift ZXI BSIV,4.41,39889.0,Petrol,Manual,2,2017.0,2967.0,4.0
1529,Mercedes-Benz E-Class Exclusive E 220d,76.25,2000.0,Diesel,Automatic,1,2022.0,1498.0,5.0
1530,Audi A8 L 50 TDI Quattro Premium Plus,42.0,81250.0,Diesel,Automatic,1,2015.0,1995.0,5.0
1531,Ford Ecosport 1.5 Diesel Titanium Plus,5.25,43000.0,Diesel,Manual,1,2016.0,1196.0,5.0
1532,BMW X3 xDrive 20d Luxury Line,60.0,19000.0,Diesel,Automatic,1,2021.0,1498.0,5.0
1533,Ford Figo 1.2P Titanium Plus MT,3.95,29000.0,Petrol,Manual,2,2016.0,2993.0,4.0
1534,MG Astor Sharp CVT,17.25,2400.0,Petrol,Automatic,1,2022.0,1796.0,5.0
1535,Jaguar XJ 3.0L LWB Ultimate,22.9,79004.0,Diesel,Automatic,2,2012.0,1798.0,5.0
1536,Mercedes-Benz C-Class C 200 CGI Grand Edition,36.5,28000.0,Petrol,Automatic,1,2018.0,2143.0,5.0
1537,Toyota Corolla Altis VL AT,8.75,99300.0,Petrol,Automatic,2,2015.0,4367.0,5.0
1538,Mercedes-Benz M-Class ML 250 CDI,21.9,80000.0,Diesel,Automatic,2,2014.0,2993.0,4.0
1539,Land Rover Range Rover Vogue SE 4.4 SDV8,35.25,87002.0,Diesel,Automatic,2,2013.0,1968.0,5.0
1540,BMW 7 Series 730Ld DPE Signature,130.0,19000.0,Diesel,Automatic,1,2021.0,1968.0,5.0
1541,Audi Q5 2.0 TDI Premium Plus,14.25,94002.0,Diesel,Automatic,2,2013.0,4367.0,5.0
1542,Audi A6 2.0 TDI Premium Plus,14.25,82005.0,Diesel,Automatic,2,2013.0,1796.0,5.0
1543,Land Rover Range Rover Vogue SE 4.4 SDV8,39.75,95004.0,Diesel,Automatic,1,2013.0,1998.0,5.0
1544,Mercedes-Benz C-Class C 200 CGI Grand Edition,36.5,25000.0,Petrol,Automatic,1,2018.0,1498.0,5.0
1545,BMW X1 sDrive20i xLine,28.1,68753.0,Petrol,Automatic,2,2019.0,1582.0,5.0
1546,Ford Ecosport 1.5 DV5 MT Titanium,4.75,62500.0,Diesel,Manual,1,2015.0,1950.0,5.0
1547,Hyundai Creta 1.6 CRDi AT S Plus,8.95,85000.0,Diesel,Automatic,1,2017.0,1498.0,5.0
1548,Mercedes-Benz C-Class Progressive C 200,49.9,12000.0,Petrol,Automatic,1,2021.0,1248.0,5.0
1549,Honda WR-V i-DTEC VX,6.99,58000.0,Diesel,Manual,1,2017.0,1248.0,5.0
1550,Maruti Baleno 1.3 Zeta,6.2,55500.0,Diesel,Manual,1,2018.0,1950.0,5.0
1551,Maruti Baleno 1.3 Zeta,6.25,54000.0,Diesel,Manual,1,2018.0,1956.0,5.0
1552,Mercedes-Benz C-Class Progressive C 200,47.9,12000.0,Petrol,Automatic,1,2021.0,1956.0,5.0
1553,Tata Harrier XM,12.5,32500.0,Diesel,Manual,1,2019.0,1086.0,5.0
1554,Tata Harrier XM,12.6,33500.0,Diesel,Manual,1,2019.0,1997.0,5.0
1555,Hyundai i10 Era 1.1 iTech SE,2.21,60000.0,Petrol,Manual,1,2012.0,2523.0,7.0
1556,Land Rover Range Rover Velar R-Dynamic S Petrol MY21,85.0,38000.0,Petrol,Automatic,1,2020.0,1248.0,5.0
1557,Mahindra Bolero SLX 2WD BSIII,4.5,120000.0,Diesel,Manual,1,2015.0,998.0,5.0
1558,Maruti Vitara Brezza LDi Option,6.35,64000.0,Diesel,Manual,1,2017.0,1996.0,7.0
1559,Maruti Wagon R CNG LXI BSIV,4.0,59000.0,Cng,Manual,1,2017.0,1451.0,5.0
1560,MG Gloster Savvy 7-Str,39.65,11000.0,Diesel,Automatic,2,2021.0,999.0,5.0
1561,MG Hector Sharp DCT,18.0,12023.0,Petrol,Automatic,1,2021.0,1969.0,5.0
1562,Renault KWID Climber 1.0 AMT BSIV,4.7,30000.0,Petrol,Automatic,1,2019.0,0.0,5.0
1563,Volvo S90 D4 Inscription BSIV,44.75,20000.0,Diesel,Automatic,1,2018.0,1950.0,5.0
1564,MG ZS EV Exclusive,21.1,38000.0,Electric,Automatic,1,2020.0,1998.0,5.0
1565,Mercedes-Benz C-Class Progressive C 200,36.5,16500.0,Petrol,Automatic,1,2018.0,1950.0,5.0
1566,Mini Cooper D,18.9,29000.0,Diesel,Automatic,2,2014.0,1197.0,5.0
1567,Mercedes-Benz C-Class Progressive C 220d,39.0,24000.0,Diesel,Automatic,2,2020.0,1498.0,5.0
1568,Maruti Swift LXI,4.83,37229.0,Petrol,Manual,1,2020.0,2993.0,5.0
1569,Honda City i DTEC VX,4.9,100000.0,Diesel,Manual,3,2015.0,2179.0,7.0
1570,BMW X5 xDrive 30d,29.75,85000.0,Diesel,Automatic,2,2015.0,1968.0,5.0
1571,Mahindra XUV500 W6 2WD,4.31,90928.0,Diesel,Manual,1,2013.0,1498.0,5.0
1572,Audi A3 35 TDI Premium Plus,25.8,39000.0,Diesel,Automatic,1,2020.0,1950.0,5.0
1573,Volkswagen Vento 1.5 TDI Highline AT,5.0,78000.0,Diesel,Automatic,1,2015.0,1373.0,7.0
1574,Mercedes-Benz GLC Coupe 300d 4MATIC,71.5,24900.0,Diesel,Automatic,1,2021.0,1399.0,5.0
1575,Maruti Ertiga VXI CNG,7.25,44000.0,Cng,Manual,1,2016.0,1497.0,5.0
1576,Ford Figo Diesel Titanium,1.93,86483.0,Diesel,Manual,3,2014.0,1997.0,5.0
1577,Honda City Edge Edition SV,9.0,20000.0,Petrol,Manual,1,2019.0,1598.0,5.0
1578,Jaguar XF 2.0 Petrol Prestige,47.0,7500.0,Petrol,Automatic,1,2020.0,2755.0,7.0
1579,Renault Duster Petrol RxL,5.75,49000.0,Petrol,Manual,2,2017.0,1462.0,7.0
1580,Toyota Innova Crysta 2.8 GX AT BSIV,18.75,26000.0,Diesel,Automatic,1,2018.0,4461.0,7.0
1581,Maruti Ertiga CNG VXI,6.75,65000.0,Cng,Manual,1,2015.0,1197.0,5.0
1582,Toyota Land Cruiser VX,158.0,56000.0,Diesel,Automatic,1,2018.0,1248.0,5.0
1583,Toyota Glanza G,6.06,40252.0,Petrol,Manual,1,2020.0,1582.0,5.0
1584,Maruti Swift VDI BSIV,3.23,97947.0,Diesel,Manual,2,2014.0,1197.0,5.0
1585,Hyundai Creta 1.6 CRDi AT SX Plus,7.16,150715.0,Diesel,Automatic,1,2015.0,1968.0,5.0
1586,Hyundai i10 Sportz,1.58,102820.0,Petrol,Manual,1,2010.0,1462.0,7.0
1587,Skoda New Laura Ambiente 2.0 TDI CR AT,2.53,109403.0,Diesel,Automatic,3,2012.0,1993.0,5.0
1588,Maruti Ertiga VXI AT,8.58,37377.0,Petrol,Automatic,1,2019.0,1197.0,5.0
1589,Mercedes-Benz C-Class C 220d,62.0,4000.0,Diesel,Automatic,1,2022.0,1461.0,5.0
1590,Maruti Swift Dzire VXI,3.67,84728.0,Petrol,Manual,2,2015.0,1968.0,5.0
